OrderID,ShipDate,ShipMode,AddressID,ShipmentID
CA-2016-128111,2016-03-23,Standard Class,AD000536,SH002707
CA-2017-131233,2017-04-19,Standard Class,AD000536,SH002708
CA-2017-124296,2017-12-28,Standard Class,AD000536,SH002709
CA-2017-164364,2017-11-16,Standard Class,AD000536,SH002710
CA-2015-139164,2015-06-28,Standard Class,AD000536,SH002711
CA-2017-111269,2017-06-18,Second Class,AD000536,SH002712
CA-2014-141005,2014-08-18,First Class,AD000536,SH002713
CA-2014-109043,2014-08-17,First Class,AD000536,SH002714
CA-2016-152170,2016-11-15,Second Class,AD000543,SH002715
CA-2017-128370,2017-09-10,Same Day,AD000543,SH002716
CA-2017-121503,2017-07-06,Second Class,AD000543,SH002717
CA-2017-104640,2017-11-16,Standard Class,AD000543,SH002718
CA-2017-107832,2017-11-26,Second Class,AD000543,SH002719
CA-2014-100916,2014-10-26,Standard Class,AD000543,SH002720
CA-2016-168557,2016-09-23,Standard Class,AD000543,SH002721
CA-2017-104318,2017-05-18,Standard Class,AD000543,SH002722
CA-2014-153808,2014-04-10,Second Class,AD000543,SH002723
CA-2017-162474,2017-03-16,First Class,AD000543,SH002724
CA-2015-112452,2015-04-04,Same Day,AD000545,SH002725
CA-2016-124485,2016-11-26,First Class,AD000545,SH002726
CA-2017-111332,2017-05-22,Second Class,AD000545,SH002727
CA-2014-111899,2014-05-05,First Class,AD000545,SH002728
US-2014-113124,2014-04-05,Standard Class,AD000545,SH002729
CA-2017-147039,2017-07-04,Standard Class,AD000550,SH002730
CA-2015-121391,2015-10-07,First Class,AD000550,SH002731
CA-2014-128055,2014-04-05,Standard Class,AD000550,SH002732
CA-2016-103982,2016-03-08,Standard Class,AD000550,SH002733
CA-2014-138100,2014-09-20,Standard Class,AD000550,SH002734
CA-2014-126522,2014-09-05,Second Class,AD000551,SH002735
US-2015-122910,2015-05-16,Standard Class,AD000551,SH002736
CA-2017-160031,2017-12-07,Second Class,AD000551,SH002737
CA-2014-127964,2014-03-08,Standard Class,AD000552,SH002738
CA-2016-154403,2016-05-27,Standard Class,AD000552,SH002739
US-2016-114174,2016-09-14,Standard Class,AD000552,SH002740
US-2015-165449,2015-11-26,Standard Class,AD000552,SH002741
CA-2016-120250,2016-09-22,First Class,AD000552,SH002742
CA-2017-143021,2017-11-19,Same Day,AD000552,SH002743
CA-2016-136322,2016-10-26,Standard Class,AD000552,SH002744
US-2016-103674,2016-12-10,Standard Class,AD000552,SH002745
CA-2014-117709,2014-05-08,Standard Class,AD000553,SH002746
CA-2015-141250,2015-01-23,Standard Class,AD000553,SH002747
CA-2016-102092,2016-12-11,First Class,AD000553,SH002748
CA-2014-120243,2014-12-30,Second Class,AD000561,SH002749
CA-2016-100468,2016-12-01,Standard Class,AD000561,SH002750
CA-2017-102407,2017-12-13,Second Class,AD000561,SH002751
CA-2017-106355,2017-04-05,First Class,AD000561,SH002752
CA-2015-133977,2015-09-08,Second Class,AD000561,SH002753
CA-2014-111360,2014-11-30,Standard Class,AD000561,SH002754
CA-2016-168081,2016-04-27,Second Class,AD000563,SH002755
CA-2016-107328,2016-08-15,Standard Class,AD000563,SH002756
CA-2015-162621,2015-09-11,Standard Class,AD000563,SH002757
CA-2016-125661,2016-11-26,First Class,AD000563,SH002758
US-2016-164945,2016-11-27,Standard Class,AD000563,SH002759
CA-2014-127131,2014-11-30,Standard Class,AD000566,SH002760
CA-2015-110632,2015-03-22,Second Class,AD000566,SH002761
CA-2015-135538,2015-12-28,Standard Class,AD000566,SH002762
CA-2015-147011,2015-06-22,Standard Class,AD000566,SH002763
US-2017-135013,2017-07-24,Same Day,AD000566,SH002764
CA-2017-166184,2017-03-27,First Class,AD000566,SH002765
CA-2015-157287,2015-12-23,First Class,AD000566,SH002766
CA-2017-117212,2017-02-28,Second Class,AD000567,SH002767
CA-2014-104780,2014-05-25,Standard Class,AD000567,SH002768
CA-2016-148208,2016-01-27,Standard Class,AD000567,SH002769
CA-2014-146864,2014-12-26,Standard Class,AD000567,SH002770
CA-2017-123029,2017-10-02,Second Class,AD000567,SH002771
CA-2017-133235,2017-08-04,First Class,AD000571,SH002772
CA-2017-129707,2017-04-29,Standard Class,AD000571,SH002773
CA-2014-117478,2014-09-24,First Class,AD000571,SH002774
CA-2016-137050,2016-07-18,Second Class,AD000572,SH002775
CA-2014-134726,2014-11-07,Second Class,AD000572,SH002776
US-2017-118087,2017-09-13,Standard Class,AD000573,SH002777
CA-2015-131597,2015-09-18,Standard Class,AD000573,SH002778
CA-2017-148929,2017-09-11,Standard Class,AD000573,SH002779
CA-2014-104738,2015-01-01,Second Class,AD000573,SH002780
US-2017-162208,2017-08-30,First Class,AD000573,SH002781
CA-2016-131289,2016-12-14,Standard Class,AD000573,SH002782
CA-2014-123127,2014-09-12,Standard Class,AD000573,SH002783
CA-2015-149636,2015-01-12,Standard Class,AD000573,SH002784
CA-2017-112844,2017-11-16,Second Class,AD000573,SH002785
CA-2014-110184,2014-07-16,Standard Class,AD000574,SH002786
US-2016-120460,2016-05-05,Standard Class,AD000574,SH002787
CA-2016-149111,2016-04-21,Second Class,AD000574,SH002788
US-2017-119039,2017-03-10,Standard Class,AD000574,SH002789
US-2014-138247,2014-12-29,Standard Class,AD000574,SH002790
US-2015-113327,2015-05-29,Second Class,AD000574,SH002791
CA-2014-167724,2014-04-18,Standard Class,AD000574,SH002792
CA-2016-162348,2016-11-15,Standard Class,AD000574,SH002793
CA-2015-145835,2015-05-18,Second Class,AD000574,SH002794
CA-2017-151799,2017-12-18,Standard Class,AD000574,SH002795
CA-2016-159891,2016-02-06,Standard Class,AD000574,SH002796
CA-2015-132570,2015-11-02,Second Class,AD000577,SH002797
US-2014-140116,2014-03-17,Standard Class,AD000577,SH002798
CA-2016-146206,2016-09-14,Second Class,AD000577,SH002799
CA-2014-155887,2014-05-17,Standard Class,AD000577,SH002800
CA-2017-123351,2017-09-25,Standard Class,AD000577,SH002801
CA-2017-159107,2017-06-26,Second Class,AD000577,SH002802
CA-2017-126718,2017-05-04,Standard Class,AD000577,SH002803
CA-2017-105326,2017-08-27,Standard Class,AD000577,SH002804
CA-2014-116666,2014-05-10,First Class,AD000577,SH002805
CA-2017-142461,2017-06-03,Second Class,AD000577,SH002806
CA-2016-153682,2016-06-01,First Class,AD000578,SH002807
CA-2017-121412,2017-09-27,Standard Class,AD000578,SH002808
US-2016-162852,2016-12-31,Standard Class,AD000578,SH002809
CA-2014-127523,2014-05-18,Standard Class,AD000578,SH002810
CA-2015-108588,2015-01-10,Standard Class,AD000578,SH002811
CA-2017-105543,2017-11-24,Same Day,AD000578,SH002812
CA-2014-127012,2014-08-15,Standard Class,AD000580,SH002813
US-2016-139710,2016-06-15,Standard Class,AD000580,SH002814
CA-2016-139157,2016-10-05,Standard Class,AD000580,SH002815
CA-2016-106243,2016-10-04,Standard Class,AD000580,SH002816
CA-2014-103310,2014-05-15,Standard Class,AD000580,SH002817
CA-2017-126144,2017-08-05,Standard Class,AD000580,SH002818
CA-2017-133641,2017-05-21,Standard Class,AD000583,SH002819
US-2017-110989,2017-11-05,Second Class,AD000583,SH002820
CA-2017-147410,2017-09-08,Standard Class,AD000583,SH002821
CA-2016-142594,2016-12-06,Second Class,AD000583,SH002822
CA-2014-105648,2014-03-07,Standard Class,AD000583,SH002823
CA-2014-168494,2014-12-14,Second Class,AD000584,SH002824
CA-2017-169264,2017-08-16,Second Class,AD000584,SH002825
CA-2014-106572,2014-09-10,Standard Class,AD000584,SH002826
CA-2017-138310,2017-06-30,Standard Class,AD000584,SH002827
CA-2014-142510,2014-12-29,Standard Class,AD000584,SH002828
CA-2016-125094,2016-11-09,Standard Class,AD000584,SH002829
CA-2016-105459,2016-08-17,Second Class,AD000584,SH002830
CA-2017-144638,2017-03-14,Standard Class,AD000587,SH002831
CA-2017-127026,2017-01-27,Standard Class,AD000587,SH002832
US-2016-160528,2016-08-30,Standard Class,AD000587,SH002833
CA-2017-121839,2017-09-28,Standard Class,AD000587,SH002834
CA-2017-114055,2017-12-29,Second Class,AD000587,SH002835
US-2017-114657,2017-11-21,Standard Class,AD000587,SH002836
CA-2017-161088,2017-05-29,Standard Class,AD000587,SH002837
US-2017-108315,2017-05-04,Standard Class,AD000587,SH002838
CA-2017-137785,2017-05-17,Standard Class,AD000587,SH002839
CA-2017-117079,2017-10-27,Standard Class,AD000589,SH002840
US-2016-144393,2016-11-04,Standard Class,AD000590,SH002841
CA-2017-150497,2017-07-24,Standard Class,AD000590,SH002842
CA-2017-105235,2017-12-11,Standard Class,AD000590,SH002843
CA-2014-122931,2014-10-03,Standard Class,AD000590,SH002844
CA-2015-100685,2015-12-21,Second Class,AD000590,SH002845
CA-2014-126907,2014-11-08,Standard Class,AD000590,SH002846
CA-2014-163412,2014-12-23,Second Class,AD000590,SH002847
CA-2016-154067,2016-02-07,Standard Class,AD000590,SH002848
CA-2017-120614,2017-06-04,Standard Class,AD000590,SH002849
CA-2016-125724,2016-09-27,Standard Class,AD000590,SH002850
CA-2015-107902,2015-09-02,Standard Class,AD000590,SH002851
US-2015-116981,2015-03-28,Second Class,AD000590,SH002852
CA-2016-155992,2016-10-02,First Class,AD000592,SH002853
CA-2017-152695,2017-12-10,Same Day,AD000592,SH002854
CA-2016-155474,2016-07-14,Standard Class,AD000592,SH002855
CA-2016-145730,2016-03-08,Standard Class,AD000592,SH002856
CA-2017-161410,2017-07-03,Standard Class,AD000592,SH002857
CA-2015-147879,2015-05-12,Standard Class,AD000592,SH002858
CA-2014-166891,2014-10-06,First Class,AD000592,SH002859
US-2017-107888,2017-11-19,First Class,AD000592,SH002860
CA-2016-131380,2016-03-31,Second Class,AD000592,SH002861
CA-2014-161634,2014-11-20,Standard Class,AD000592,SH002862
CA-2014-103527,2014-09-14,Second Class,AD000592,SH002863
CA-2017-119914,2017-05-09,Second Class,AD000592,SH002864
CA-2017-110380,2017-09-07,Standard Class,AD000593,SH002865
CA-2016-114972,2016-11-06,First Class,AD000593,SH002866
US-2016-163258,2017-01-02,Standard Class,AD000593,SH002867
US-2017-130687,2017-09-10,First Class,AD000593,SH002868
CA-2016-160234,2016-07-03,Standard Class,AD000593,SH002869
CA-2017-100426,2017-06-08,Standard Class,AD000596,SH002870
US-2014-160444,2014-07-05,Same Day,AD000596,SH002871
CA-2014-145212,2014-09-19,Standard Class,AD000596,SH002872
US-2017-133781,2017-06-23,First Class,AD000596,SH002873
CA-2017-131016,2017-09-20,First Class,AD000596,SH002874
CA-2015-143532,2015-03-24,Standard Class,AD000596,SH002875
CA-2017-128363,2017-08-18,Standard Class,AD000596,SH002876
CA-2017-167017,2017-11-25,First Class,AD000596,SH002877
CA-2016-130911,2016-03-26,Second Class,AD000596,SH002878
CA-2016-148698,2016-05-07,Standard Class,AD000599,SH002879
CA-2016-124667,2016-11-16,Standard Class,AD000599,SH002880
US-2016-122182,2016-03-14,Standard Class,AD000599,SH002881
CA-2017-115105,2017-02-11,Standard Class,AD000599,SH002882
CA-2017-145338,2017-02-01,First Class,AD000599,SH002883
CA-2016-165918,2016-09-14,Standard Class,AD000599,SH002884
CA-2016-119445,2016-07-03,Standard Class,AD000604,SH002885
US-2017-111241,2017-08-22,Second Class,AD000604,SH002886
CA-2015-167374,2015-03-30,Second Class,AD000604,SH002887
CA-2015-127173,2015-10-03,Standard Class,AD000604,SH002888
CA-2014-141901,2014-08-14,Standard Class,AD000604,SH002889
CA-2017-134418,2017-09-20,Standard Class,AD000604,SH002890
US-2017-123834,2017-07-25,Standard Class,AD000604,SH002891
CA-2015-169733,2015-10-26,Second Class,AD000604,SH002892
CA-2016-117625,2016-05-15,Standard Class,AD000604,SH002893
CA-2016-137393,2016-05-10,Standard Class,AD000604,SH002894
CA-2016-154711,2016-11-26,Standard Class,AD000606,SH002895
CA-2016-153346,2016-01-27,First Class,AD000606,SH002896
CA-2017-159464,2017-05-19,First Class,AD000606,SH002897
CA-2017-136609,2017-08-11,Standard Class,AD000606,SH002898
CA-2016-117919,2016-08-29,Second Class,AD000606,SH002899
CA-2015-138898,2015-05-29,Standard Class,AD000609,SH002900
US-2016-114293,2016-11-26,Standard Class,AD000609,SH002901
CA-2015-126739,2015-11-03,Second Class,AD000609,SH002902
CA-2016-161907,2016-04-09,Standard Class,AD000609,SH002903
CA-2017-115427,2018-01-03,Standard Class,AD000610,SH002904
US-2016-164630,2016-01-09,Standard Class,AD000610,SH002905
US-2016-150357,2016-10-14,Standard Class,AD000610,SH002906
CA-2016-135461,2016-02-10,Second Class,AD000610,SH002907
CA-2016-134425,2016-12-12,Second Class,AD000611,SH002908
CA-2017-144526,2017-05-06,Standard Class,AD000611,SH002909
CA-2017-104066,2017-12-10,Standard Class,AD000611,SH002910
CA-2015-130995,2015-11-06,Standard Class,AD000611,SH002911
CA-2016-142097,2016-10-20,Standard Class,AD000611,SH002912
CA-2016-109652,2016-04-15,Standard Class,AD000611,SH002913
CA-2014-127859,2014-03-20,Second Class,AD000611,SH002914
US-2014-157070,2014-06-06,Standard Class,AD000611,SH002915
CA-2015-117086,2015-11-12,Standard Class,AD000611,SH002916
CA-2015-115847,2015-09-24,Second Class,AD000614,SH002917
US-2015-142020,2015-06-08,Second Class,AD000614,SH002918
CA-2017-112487,2017-12-30,Standard Class,AD000614,SH002919
CA-2016-166226,2016-11-22,Standard Class,AD000614,SH002920
CA-2016-157217,2016-07-21,First Class,AD000614,SH002921
CA-2014-153619,2014-11-03,Same Day,AD000614,SH002922
CA-2017-142328,2017-12-14,Standard Class,AD000614,SH002923
US-2017-126179,2017-07-07,Standard Class,AD000615,SH002924
CA-2017-148691,2017-12-09,Standard Class,AD000615,SH002925
CA-2016-145919,2016-12-23,Standard Class,AD000620,SH002926
US-2014-152723,2014-09-26,Same Day,AD000620,SH002927
CA-2015-169201,2015-10-01,First Class,AD000620,SH002928
CA-2016-109407,2016-01-26,Second Class,AD000620,SH002929
US-2017-122714,2017-12-13,Standard Class,AD000620,SH002930
CA-2015-102806,2015-05-28,Standard Class,AD000620,SH002931
US-2017-160143,2017-04-07,Standard Class,AD000620,SH002932
CA-2015-122168,2015-08-26,Standard Class,AD000620,SH002933
CA-2016-146437,2016-02-01,Second Class,AD000620,SH002934
CA-2015-156118,2015-12-12,Standard Class,AD000620,SH002935
CA-2014-126480,2014-09-24,Standard Class,AD000620,SH002936
US-2017-122672,2017-11-09,Standard Class,AD000620,SH002937
CA-2014-160773,2014-07-05,Standard Class,AD000622,SH002938
CA-2014-164721,2014-11-27,Second Class,AD000622,SH002939
CA-2016-109827,2017-01-01,Standard Class,AD000622,SH002940
CA-2014-103429,2014-06-01,First Class,AD000622,SH002941
CA-2017-144820,2017-10-07,Second Class,AD000622,SH002942
CA-2017-167703,2017-02-08,Standard Class,AD000623,SH002943
CA-2015-125423,2015-12-15,Second Class,AD000623,SH002944
CA-2015-135314,2015-07-14,Second Class,AD000623,SH002945
CA-2017-115175,2017-08-12,Standard Class,AD000623,SH002946
US-2017-149510,2017-12-10,Standard Class,AD000623,SH002947
CA-2015-117772,2015-09-12,Second Class,AD000623,SH002948
CA-2014-101147,2014-12-04,First Class,AD000623,SH002949
US-2016-157840,2016-12-23,Second Class,AD000623,SH002950
CA-2017-121804,2017-03-08,Standard Class,AD000624,SH002951
CA-2016-118969,2016-10-03,First Class,AD000624,SH002952
CA-2017-106782,2017-12-27,Standard Class,AD000624,SH002953
CA-2016-103709,2016-09-15,Standard Class,AD000624,SH002954
CA-2017-102736,2017-09-09,Standard Class,AD000624,SH002955
CA-2017-121790,2017-02-06,Standard Class,AD000624,SH002956
CA-2016-112830,2016-06-10,Standard Class,AD000624,SH002957
CA-2017-162635,2017-10-10,First Class,AD000625,SH002958
CA-2016-143441,2016-11-05,Same Day,AD000625,SH002959
CA-2015-148705,2015-03-18,Standard Class,AD000625,SH002960
CA-2015-142930,2015-12-02,Standard Class,AD000625,SH002961
CA-2014-103086,2014-10-19,Second Class,AD000625,SH002962
CA-2014-111962,2014-10-04,Standard Class,AD000625,SH002963
CA-2014-107153,2014-10-03,Standard Class,AD000626,SH002964
CA-2017-137001,2017-06-13,Second Class,AD000626,SH002965
US-2017-167318,2017-08-01,Standard Class,AD000626,SH002966
CA-2017-140515,2017-03-24,Standard Class,AD000626,SH002967
CA-2016-128258,2016-04-01,First Class,AD000629,SH002968
CA-2017-144064,2017-09-01,First Class,AD000629,SH002969
CA-2017-132430,2017-10-11,First Class,AD000629,SH002970
CA-2014-127187,2014-12-08,Standard Class,AD000629,SH002971
CA-2015-113215,2015-09-08,Standard Class,AD000629,SH002972
US-2017-167402,2017-01-18,Second Class,AD000629,SH002973
CA-2015-145457,2015-03-27,Second Class,AD000629,SH002974
CA-2016-113236,2016-05-29,Second Class,AD000629,SH002975
CA-2017-106033,2017-10-18,Second Class,AD000630,SH002976
CA-2017-127460,2017-07-14,Standard Class,AD000630,SH002977
CA-2017-101308,2017-10-07,Standard Class,AD000630,SH002978
CA-2017-155607,2017-11-30,Standard Class,AD000630,SH002979
CA-2014-152443,2014-05-26,Standard Class,AD000630,SH002980
CA-2017-160801,2017-09-19,Same Day,AD000630,SH002981
CA-2014-101833,2014-11-22,Second Class,AD000630,SH002982
CA-2016-142762,2016-05-27,Standard Class,AD000631,SH002983
CA-2016-139878,2016-11-16,Standard Class,AD000631,SH002984
CA-2014-124856,2014-10-03,Second Class,AD000631,SH002985
CA-2016-116379,2016-11-12,Standard Class,AD000631,SH002986
CA-2017-127705,2017-06-06,Standard Class,AD000632,SH002987
US-2016-158708,2016-06-29,Second Class,AD000632,SH002988
CA-2017-155873,2017-06-21,Standard Class,AD000632,SH002989
CA-2015-110093,2015-12-08,Standard Class,AD000632,SH002990
CA-2016-151155,2016-12-24,Standard Class,AD000632,SH002991
CA-2017-126662,2017-07-21,Standard Class,AD000632,SH002992
CA-2016-151323,2016-10-28,Standard Class,AD000632,SH002993
CA-2015-142055,2015-05-10,First Class,AD000632,SH002994
CA-2014-122679,2014-07-28,Standard Class,AD000632,SH002995
CA-2014-122567,2014-02-21,Standard Class,AD000633,SH002996
CA-2017-123659,2017-02-13,First Class,AD000633,SH002997
CA-2017-165204,2017-11-16,Second Class,AD000633,SH002998
CA-2014-123225,2014-07-14,First Class,AD000633,SH002999
CA-2017-100097,2017-11-29,Second Class,AD000633,SH003000
CA-2016-165673,2016-05-19,Second Class,AD000633,SH003001
CA-2016-122133,2016-05-23,Standard Class,AD000635,SH003002
US-2015-103471,2015-12-28,Standard Class,AD000635,SH003003
US-2017-123281,2017-04-07,Standard Class,AD000636,SH003004
CA-2014-116407,2014-11-21,Standard Class,AD000636,SH003005
CA-2017-121083,2017-07-15,Standard Class,AD000636,SH003006
US-2016-155103,2016-12-07,Standard Class,AD000636,SH003007
US-2017-123862,2017-01-09,Second Class,AD000636,SH003008
US-2017-110646,2017-10-31,Standard Class,AD000636,SH003009
CA-2015-105508,2015-09-29,Standard Class,AD000636,SH003010
CA-2017-100524,2017-04-02,Second Class,AD000637,SH003011
CA-2015-105361,2015-04-04,Standard Class,AD000637,SH003012
CA-2017-137414,2017-10-06,Standard Class,AD000637,SH003013
CA-2017-149699,2017-12-24,First Class,AD000637,SH003014
CA-2017-113481,2017-01-04,First Class,AD000638,SH003015
CA-2016-162901,2016-03-31,First Class,AD000638,SH003016
CA-2017-162691,2017-08-07,Standard Class,AD000638,SH003017
CA-2017-101749,2017-10-08,Standard Class,AD000638,SH003018
US-2014-150126,2014-08-02,Standard Class,AD000638,SH003019
US-2017-147655,2017-09-05,First Class,AD000638,SH003020
CA-2016-148747,2016-09-27,First Class,AD000638,SH003021
CA-2014-153976,2014-10-08,Second Class,AD000641,SH003022
CA-2016-142398,2016-04-16,Standard Class,AD000641,SH003023
CA-2016-142895,2016-07-26,Standard Class,AD000641,SH003024
CA-2017-154760,2017-01-13,Standard Class,AD000641,SH003025
CA-2017-156664,2017-12-23,Standard Class,AD000641,SH003026
CA-2016-150483,2016-06-04,Standard Class,AD000641,SH003027
CA-2017-137505,2017-11-24,Same Day,AD000641,SH003028
CA-2016-145247,2016-05-07,First Class,AD000645,SH003029
CA-2015-114069,2015-07-15,Second Class,AD000645,SH003030
CA-2014-148915,2014-11-05,Standard Class,AD000645,SH003031
CA-2014-109232,2014-01-16,Second Class,AD000645,SH003032
US-2017-156356,2017-04-22,Standard Class,AD000645,SH003033
CA-2017-128699,2017-12-05,Second Class,AD000645,SH003034
CA-2017-105410,2017-03-22,First Class,AD000645,SH003035
US-2017-117331,2017-10-28,Standard Class,AD000645,SH003036
CA-2016-130778,2016-11-25,Standard Class,AD000645,SH003037
CA-2017-160045,2017-04-27,First Class,AD000646,SH003038
